Number of hit	Text ID	Context before	Query item	Context after	Tagged context before	Tagged query item	Tagged context after	URL	Matchbegin corpus position	Matchend corpus position
25	1	basımında kullanılan makineler ile diğer basım aletlerinin müsaderesine karar verileceği belirtilmektedir . Yürürlükteki üçüncü fıkrada yer alan bir kısım hükümler	<<< bir ve ikinci >>>	fıkralarda yeniden düzenlendiğinden üçüncü fıkra yürürlükten kaldırılmıştır . Maddenin ( B ) fıkrasıyla , Basın Kanununun Ek 2 nci maddesinin	basımında_Noun kullanılan_Verb makineler_Noun ile_Postp diğer_Adj basım_Noun aletlerinin_Noun müsaderesine_Noun karar_Noun verileceği_Verb belirtilmektedir_Verb ._Punc Yürürlükteki_Noun üçüncü_Adj fıkrada_Noun yer_Noun alan_Verb bir_Det kısım_Noun hükümler_Noun	<<< bir_Det ve_Conj ikinci_Adj >>>	fıkralarda_Noun yeniden_Adv düzenlendiğinden_Verb üçüncü_Adj fıkra_Noun yürürlükten_Noun kaldırılmıştır_Verb ._Punc Maddenin_Noun (_Punc B_Undef )_Punc fıkrasıyla_Noun ,_Punc Basın_Noun Kanununun_Noun Ek_Noun 2_Num nci_Undef maddesinin_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=24&uT=y	25131524	25131526
26	1	çıkarılması , bu haliyle ikinci ve üçüncü fıkraların madde metninden çıkarılması ve yapılan değişikliklerle birlikte ilgisi nedeniyle 24 üncü maddeye	<<< beş ve altıncı >>>	fıkralar olarak eklenmesi suretiyle , - 18 inci maddesi , ( d ) bendi , tahville birlikte diğer borçlanma yöntemleri	çıkarılması_Verb ,_Punc bu_Det haliyle_Noun ikinci_Adj ve_Conj üçüncü_Adj fıkraların_Noun madde_Noun metninden_Noun çıkarılması_Verb ve_Conj yapılan_Verb değişikliklerle_Adj birlikte_Postp ilgisi_Noun nedeniyle_Noun 24_Num üncü_Noun maddeye_Noun	<<< beş_Adj ve_Conj altıncı_Adj >>>	fıkralar_Noun olarak_Verb eklenmesi_Verb suretiyle_Noun ,_Punc -_Punc 18_Num inci_Noun maddesi_Noun ,_Punc (_Punc d_Noun )_Punc bendi_Noun ,_Punc tahville_Noun birlikte_Postp diğer_Adj borçlanma_Noun yöntemleri_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=25&uT=y	25200415	25200417
27	1	başkanı veya başkan vekili belediye meclis üyeleri arasından ve gizli oyla seçilir . İlk iki oylamada üye tam sayısının üçte	<<< iki ve üçüncü >>>	oylamada üye tam sayısının salt çoğunluğu aranır . Üçüncü oylamada salt çoğunluk sağlanamazsa , bu oylamada en çok oy alan	başkanı_Noun veya_Conj başkan_Noun vekili_Noun belediye_Noun meclis_Noun üyeleri_Noun arasından_Noun ve_Conj gizli_Adj oyla_Pron seçilir_Verb ._Punc İlk_Adj iki_Adj oylamada_Verb üye_Noun tam_Adj sayısının_Noun üçte_Adj	<<< iki_Adj ve_Conj üçüncü_Adj >>>	oylamada_Verb üye_Noun tam_Adj sayısının_Noun salt_Adv çoğunluğu_Noun aranır_Verb ._Punc Üçüncü_Adj oylamada_Verb salt_Adv çoğunluk_Noun sağlanamazsa_Verb ,_Punc bu_Det oylamada_Verb en_Adv çok_Adv oy_Noun alan_Verb	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=26&uT=y	25246031	25246033
28	1	operasyonel olmayacağı , bu nedenle yıllık operasyonel düzeyde bütçe - stratejik plan ilişkisinin performans planı ile kurulmasının gerekçesiyle bir ,	<<< üç ve dördüncü >>>	fıkralarının yeniden düzenlenmesi suretiyle , - 45 inci maddesi ; maddenin içeriğinin daha iyi ifade etmesi amacıyla matlabının yeniden düzenlenmesi	operasyonel_Undef olmayacağı_Verb ,_Punc bu_Det nedenle_Noun yıllık_Noun operasyonel_Undef düzeyde_Noun bütçe_Noun -_Punc stratejik_Adj plan_Noun ilişkisinin_Noun performans_Noun planı_Noun ile_Postp kurulmasının_Verb gerekçesiyle_Noun bir_Det ,_Punc	<<< üç_Adj ve_Conj dördüncü_Adj >>>	fıkralarının_Noun yeniden_Adv düzenlenmesi_Verb suretiyle_Noun ,_Punc -_Punc 45_Num inci_Noun maddesi_Noun ;_Punc maddenin_Noun içeriğinin_Noun daha_Adv iyi_Adj ifade_Noun etmesi_Verb amacıyla_Noun matlabının_Undef yeniden_Adv düzenlenmesi_Verb	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=27&uT=y	25255229	25255231
29	1	, Yaman Hacı Arap , elenmeseydi şampiyon olurdu diye konuştu . Ferrari SPA'ya odaklandı ! . . Monza'da ilk turlarda	<<< beş ve altıncı >>>	sıraya yükselmelerine rağmen , puan alamayan Michael Schumacher ve Rubens Barrichello gözünü Belçika GP'sine çevirdi . . 5 Eylül 2005	,_Punc Yaman_Noun Hacı_Noun Arap_Noun ,_Punc elenmeseydi_Verb şampiyon_Noun olurdu_Verb diye_Postp konuştu_Verb ._Punc Ferrari_Noun SPA'ya_Undef odaklandı_Verb !_Punc ._Punc ._Punc Monza'da_Undef ilk_Adj turlarda_Noun	<<< beş_Adj ve_Conj altıncı_Adj >>>	sıraya_Noun yükselmelerine_Verb rağmen_Postp ,_Punc puan_Noun alamayan_Verb Michael_Noun Schumacher_Noun ve_Conj Rubens_Noun Barrichello_Noun gözünü_Noun Belçika_Noun GP'sine_Undef çevirdi_Verb ._Punc ._Punc 5_Num Eylül_Noun 2005_Num	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=28&uT=y	25735544	25735546
30	1	Şampiyon pilotun takım değiştirmesini istemiyorlar ve bu sebeple ikinci olmama razılar dedi . İspanyol As Gazetesi'ne konuşan Alonso , Çin'de	<<< iki ve üçüncü >>>	sıraları alarak takımlar sıralamasında liderliği yeniden Renault'a getirdik , artık daha çok benim şampiyonluğuma odaklanılmalı dedi . Alonso ayrıca Bazıları	Şampiyon_Noun pilotun_Noun takım_Noun değiştirmesini_Verb istemiyorlar_Verb ve_Conj bu_Det sebeple_Noun ikinci_Adj olmama_Verb razılar_Adj dedi_Verb ._Punc İspanyol_Adj As_Noun Gazetesi'ne_Noun konuşan_Verb Alonso_Undef ,_Punc Çin'de_Noun	<<< iki_Adj ve_Conj üçüncü_Adj >>>	sıraları_Noun alarak_Verb takımlar_Noun sıralamasında_Verb liderliği_Noun yeniden_Adv Renault'a_Noun getirdik_Verb ,_Punc artık_Adv daha_Adv çok_Adv benim_Pron şampiyonluğuma_Noun odaklanılmalı_Verb dedi_Verb ._Punc Alonso_Undef ayrıca_Adv Bazıları_Pron	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=29&uT=y	26159230	26159232
31	1	, bu gruplardaki heyecan sona erdi . Gruplarında ilk üç sırayı alan takımlar bir üst tura çıkmaya hak kazanırken ,	<<< dört ve beşinci >>>	sıralarda kalanlarsa Avrupa'ya bu sezon için veda ettiler . . 13 Aralık 2006 , 23:38 Turu garantileyen iki ekip İngiltere’de	,_Punc bu_Det gruplardaki_Noun heyecan_Noun sona_Noun erdi_Verb ._Punc Gruplarında_Noun ilk_Adj üç_Adj sırayı_Noun alan_Verb takımlar_Noun bir_Det üst_Noun tura_Noun çıkmaya_Verb hak_Noun kazanırken_Verb ,_Punc	<<< dört_Adj ve_Conj beşinci_Adj >>>	sıralarda_Noun kalanlarsa_Noun Avrupa'ya_Noun bu_Det sezon_Noun için_Postp veda_Noun ettiler_Verb ._Punc ._Punc 13_Num Aralık_Noun 2006_Num ,_Punc 23:38_Undef Turu_Noun garantileyen_Verb iki_Adj ekip_Noun İngiltere’de_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=30&uT=y	26252925	26252927
32	1	on gün içinde , Başkanlık Divanına bildirilir , Başkan seçimi gizli oyla yapılır . İlk iki oylamada üye tamsayısının üçte	<<< iki ve üçüncü >>>	oylamada üye tamsayısının salt çoğunluğu aranır . Üçüncü oylamada salt çoğunluk sağlanamazsa , bu oylamada en çok oy alan iki	on_Adj gün_Noun içinde_Noun ,_Punc Başkanlık_Noun Divanına_Noun bildirilir_Verb ,_Punc Başkan_Noun seçimi_Noun gizli_Adj oyla_Pron yapılır_Verb ._Punc İlk_Adj iki_Adj oylamada_Verb üye_Noun tamsayısının_Noun üçte_Adj	<<< iki_Adj ve_Conj üçüncü_Adj >>>	oylamada_Verb üye_Noun tamsayısının_Noun salt_Adv çoğunluğu_Noun aranır_Verb ._Punc Üçüncü_Adj oylamada_Verb salt_Adv çoğunluk_Noun sağlanamazsa_Verb ,_Punc bu_Det oylamada_Verb en_Adv çok_Adv oy_Noun alan_Verb iki_Adj	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=31&uT=y	29726348	29726350
33	1	sporcular ile bu dereceleri alan takımların kadrolarındaki sporcuların , A Büyükler Millî Takım kadrolarında yer alan sporcuların , Türkiye profesyonel	<<< bir ve ikinci >>>	futbol liginde yer alan takımların kadrolarında yer alan sporcuların , üç ve daha fazla ligi bulunan spor dallarında en üst	sporcular_Noun ile_Postp bu_Det dereceleri_Noun alan_Verb takımların_Noun kadrolarındaki_Noun sporcuların_Noun ,_Punc A_Interj Büyükler_Adj Millî_Adj Takım_Noun kadrolarında_Noun yer_Noun alan_Verb sporcuların_Noun ,_Punc Türkiye_Noun profesyonel_Adj	<<< bir_Det ve_Conj ikinci_Adj >>>	futbol_Noun liginde_Noun yer_Noun alan_Verb takımların_Noun kadrolarında_Noun yer_Noun alan_Verb sporcuların_Noun ,_Punc üç_Adj ve_Conj daha_Adv fazla_Adj ligi_Noun bulunan_Verb spor_Noun dallarında_Noun en_Adv üst_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=32&uT=y	29770931	29770933
34	1	beş gün içinde , Başkanlık Divanına bildirilir . Başkan seçimi gizli oyla yapılır . İlk iki oylamada üye tamsayısının üçte	<<< iki ve üçüncü >>>	oylamada üye tamsayısının salt çoğunluğu aranır . Üçüncü oylamada salt çoğunluk sağlanamazsa , bu oylamada en çok oy alan iki	beş_Adj gün_Noun içinde_Noun ,_Punc Başkanlık_Noun Divanına_Noun bildirilir_Verb ._Punc Başkan_Noun seçimi_Noun gizli_Adj oyla_Pron yapılır_Verb ._Punc İlk_Adj iki_Adj oylamada_Verb üye_Noun tamsayısının_Noun üçte_Adj	<<< iki_Adj ve_Conj üçüncü_Adj >>>	oylamada_Verb üye_Noun tamsayısının_Noun salt_Adv çoğunluğu_Noun aranır_Verb ._Punc Üçüncü_Adj oylamada_Verb salt_Adv çoğunluk_Noun sağlanamazsa_Verb ,_Punc bu_Det oylamada_Verb en_Adv çok_Adv oy_Noun alan_Verb iki_Adj	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=33&uT=y	33235653	33235655
35	1	protestolar düzenlenecek Rusya'nın uzak doğu bölgelerinin birleştirilmesi için düğmeye basıldı Vladivostok kentinde çıkan yangında itfaiyeyi bekleyemeyen insanlar kendilerini altı ,	<<< yedi ve sekizinci >>>	katlardan atarak feci şekilde öldüler Almanya Başbakanı Angela Merkel Rusya'ya yıldırım ziyarette bulundu İran sorunu gizlice görüşülüyor Çin dolara yardım	protestolar_Noun düzenlenecek_Verb Rusya'nın_Noun uzak_Adj doğu_Noun bölgelerinin_Noun birleştirilmesi_Verb için_Postp düğmeye_Verb basıldı_Verb Vladivostok_Undef kentinde_Noun çıkan_Verb yangında_Noun itfaiyeyi_Noun bekleyemeyen_Verb insanlar_Noun kendilerini_Pron altı_Adj ,_Punc	<<< yedi_Adj ve_Conj sekizinci_Adj >>>	katlardan_Noun atarak_Verb feci_Adj şekilde_Noun öldüler_Verb Almanya_Noun Başbakanı_Noun Angela_Undef Merkel_Undef Rusya'ya_Noun yıldırım_Noun ziyarette_Noun bulundu_Verb İran_Noun sorunu_Noun gizlice_Adv görüşülüyor_Verb Çin_Noun dolara_Noun yardım_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=34&uT=y	41225796	41225798
36	1	sağanak yağışlı , öteki yerlerin az bulutlu geçmesi bekleniyor . Bayram süresince hava sıcaklığının mevsim normallerinde seyredeceği , bir ,	<<< iki ve üçüncü >>>	gün Marmara ile yurdun iç ve doğu bölgelerinde yoğun sis görüleceği tahmin ediliyor . Nâzım Hikmet'in kendi ağzından yurtdışına kaçışını	sağanak_Noun yağışlı_Adj ,_Punc öteki_Noun yerlerin_Noun az_Adj bulutlu_Noun geçmesi_Verb bekleniyor_Verb ._Punc Bayram_Noun süresince_Noun hava_Noun sıcaklığının_Adj mevsim_Noun normallerinde_Adj seyredeceği_Verb ,_Punc bir_Det ,_Punc	<<< iki_Adj ve_Conj üçüncü_Adj >>>	gün_Noun Marmara_Noun ile_Postp yurdun_Noun iç_Noun ve_Conj doğu_Noun bölgelerinde_Noun yoğun_Adj sis_Noun görüleceği_Verb tahmin_Noun ediliyor_Verb ._Punc Nâzım_Adj Hikmet'in_Noun kendi_Pron ağzından_Noun yurtdışına_Undef kaçışını_Verb	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=35&uT=y	52425804	52425806
37	1	yer alan ; 3. İşkence ( madde 94 , 95 ) 7. Suç işlemek amacıyla örgüt kurma ( iki ,	<<< yedi ve sekizinci >>>	fıkralar hariç , madde 220 ) , 8. Devletin Güvenliğine Karşı Suçlar ( madde 302 , 303 , 304 ,	yer_Noun alan_Verb ;_Punc 3._Num İşkence_Noun (_Punc madde_Noun 94_Num ,_Punc 95_Num )_Punc 7._Num Suç_Noun işlemek_Verb amacıyla_Noun örgüt_Noun kurma_Verb (_Punc iki_Adj ,_Punc	<<< yedi_Adj ve_Conj sekizinci_Adj >>>	fıkralar_Noun hariç_Noun ,_Punc madde_Noun 220_Num )_Punc ,_Punc 8._Num Devletin_Noun Güvenliğine_Noun Karşı_Postp Suçlar_Noun (_Punc madde_Noun 302_Num ,_Punc 303_Num ,_Punc 304_Num ,_Punc	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=36&uT=y	53172961	53172963
38	1	68 ve 74 üncü maddelerinde tanımlanan suçlar . f ) 31.8.1956 tarihli ve 6831 sayılı Orman Kanununun 110 uncu maddesinin	<<< dört ve beşinci >>>	fıkralarında tanımlanan kasten orman yakma suçları . ( 4 ) Sadece adli para cezasını gerektiren veya hapis cezasının üst sınırı	68_Num ve_Conj 74_Num üncü_Noun maddelerinde_Noun tanımlanan_Verb suçlar_Noun ._Punc f_Undef )_Punc 31.8.1956_Num tarihli_Noun ve_Conj 6831_Num sayılı_Adj Orman_Noun Kanununun_Noun 110_Num uncu_Noun maddesinin_Noun	<<< dört_Adj ve_Conj beşinci_Adj >>>	fıkralarında_Noun tanımlanan_Verb kasten_Adv orman_Noun yakma_Verb suçları_Noun ._Punc (_Punc 4_Num )_Punc Sadece_Adv adli_Adj para_Noun cezasını_Noun gerektiren_Verb veya_Conj hapis_Noun cezasının_Noun üst_Noun sınırı_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=37&uT=y	53173115	53173117
39	1	95 ) , 7. Parada sahtecilik ( madde 197 ) , 8. Suç işlemek amacıyla örgüt kurma ( iki ,	<<< yedi ve sekizinci >>>	fıkralar hariç , madde 220 ) , 9. İhaleye fesat karıştırma ( madde 235 ) , 10. Rüşvet ( madde	95_Num )_Punc ,_Punc 7._Num Parada_Noun sahtecilik_Adj (_Punc madde_Noun 197_Num )_Punc ,_Punc 8._Num Suç_Noun işlemek_Verb amacıyla_Noun örgüt_Noun kurma_Verb (_Punc iki_Adj ,_Punc	<<< yedi_Adj ve_Conj sekizinci_Adj >>>	fıkralar_Noun hariç_Noun ,_Punc madde_Noun 220_Num )_Punc ,_Punc 9._Num İhaleye_Noun fesat_Noun karıştırma_Verb (_Punc madde_Noun 235_Num )_Punc ,_Punc 10._Num Rüşvet_Noun (_Punc madde_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=38&uT=y	53217515	53217517
40	1	veya uyarıcı madde imal ve ticareti ( madde 188 ) , 2. Suç işlemek amacıyla örgüt kurma ( iki ,	<<< yedi ve sekizinci >>>	fıkralar hariç , madde 220 ) , 3. Silahlı örgüt ( madde 314 ) veya bu örgütlere silah sağlama (	veya_Conj uyarıcı_Noun madde_Noun imal_Noun ve_Conj ticareti_Noun (_Punc madde_Noun 188_Num )_Punc ,_Punc 2._Num Suç_Noun işlemek_Verb amacıyla_Noun örgüt_Noun kurma_Verb (_Punc iki_Adj ,_Punc	<<< yedi_Adj ve_Conj sekizinci_Adj >>>	fıkralar_Noun hariç_Noun ,_Punc madde_Noun 220_Num )_Punc ,_Punc 3._Num Silahlı_Noun örgüt_Noun (_Punc madde_Noun 314_Num )_Punc veya_Conj bu_Det örgütlere_Noun silah_Noun sağlama_Verb (_Punc	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=39&uT=y	53223866	53223868
41	1	188 ) , 4. Parada sahtecilik ( madde 197 ) , 5. Suç işlemek amacıyla örgüt kurma ( iki ,	<<< yedi ve sekizinci >>>	fıkralar hariç , madde 220 ) , 6. İhaleye fesat karıştırma ( madde 235 ) , 7. Rüşvet ( madde	188_Num )_Punc ,_Punc 4._Num Parada_Noun sahtecilik_Adj (_Punc madde_Noun 197_Num )_Punc ,_Punc 5._Num Suç_Noun işlemek_Verb amacıyla_Noun örgüt_Noun kurma_Verb (_Punc iki_Adj ,_Punc	<<< yedi_Adj ve_Conj sekizinci_Adj >>>	fıkralar_Noun hariç_Noun ,_Punc madde_Noun 220_Num )_Punc ,_Punc 6._Num İhaleye_Noun fesat_Noun karıştırma_Verb (_Punc madde_Noun 235_Num )_Punc ,_Punc 7._Num Rüşvet_Noun (_Punc madde_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=40&uT=y	53223983	53223985
42	1	tarafından çıkarılacak yönetmeliklerle düzenlenir . Kamu kurum ve kuruluşları hakkında uygulanmayacak hükümler MADDE 21. - Bu Kanunun 8 inci maddesinin	<<< dört ve beşinci >>>	fıkraları ile 15 ve 19 uncu maddesi hükümleri , elektronik sertifika hizmet sağlama faaliyeti yerine getiren kamu kurum ve kuruluşları	tarafından_Noun çıkarılacak_Verb yönetmeliklerle_Noun düzenlenir_Verb ._Punc Kamu_Noun kurum_Noun ve_Conj kuruluşları_Noun hakkında_Noun uygulanmayacak_Verb hükümler_Noun MADDE_Noun 21._Num -_Punc Bu_Det Kanunun_Noun 8_Num inci_Noun maddesinin_Noun	<<< dört_Adj ve_Conj beşinci_Adj >>>	fıkraları_Noun ile_Postp 15_Num ve_Conj 19_Num uncu_Noun maddesi_Noun hükümleri_Noun ,_Punc elektronik_Adj sertifika_Noun hizmet_Noun sağlama_Verb faaliyeti_Noun yerine_Noun getiren_Verb kamu_Noun kurum_Noun ve_Conj kuruluşları_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=41&uT=y	53225080	53225082
43	1	lira , c ) 12 nci maddesi hükümlerine aykırı hareket edenler hakkında onmilyar lira , d ) 13 üncü maddesinin	<<< beş ve yedinci >>>	fıkralarındaki yükümlülükleri yerine getirmeyen elektronik sertifika hizmet sağlayıcısına sekizmilyar lira , e ) 15 inci maddesi hükmüne aykırı hareket eden	lira_Noun ,_Punc c_Undef )_Punc 12_Num nci_Undef maddesi_Noun hükümlerine_Noun aykırı_Adj hareket_Noun edenler_Verb hakkında_Noun onmilyar_Undef lira_Noun ,_Punc d_Noun )_Punc 13_Num üncü_Noun maddesinin_Noun	<<< beş_Adj ve_Conj yedinci_Adj >>>	fıkralarındaki_Noun yükümlülükleri_Noun yerine_Noun getirmeyen_Verb elektronik_Adj sertifika_Noun hizmet_Noun sağlayıcısına_Verb sekizmilyar_Undef lira_Noun ,_Punc e_Interj )_Punc 15_Num inci_Noun maddesi_Noun hükmüne_Noun aykırı_Adj hareket_Noun eden_Verb	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=42&uT=y	53228734	53228736
44	1	sağanak yağışlı , öteki yerlerin az bulutlu geçmesi bekleniyor . Bayram süresince hava sıcaklığının mevsim normallerinde seyredeceği , bir ,	<<< iki ve üçüncü >>>	gün Marmara ile yurdun iç ve doğu bölgelerinde yoğun sis görüleceği tahmin ediliyor . Irak'ta kurulan özel mahkeme tarafından idama	sağanak_Noun yağışlı_Adj ,_Punc öteki_Noun yerlerin_Noun az_Adj bulutlu_Noun geçmesi_Verb bekleniyor_Verb ._Punc Bayram_Noun süresince_Noun hava_Noun sıcaklığının_Adj mevsim_Noun normallerinde_Adj seyredeceği_Verb ,_Punc bir_Det ,_Punc	<<< iki_Adj ve_Conj üçüncü_Adj >>>	gün_Noun Marmara_Noun ile_Postp yurdun_Noun iç_Noun ve_Conj doğu_Noun bölgelerinde_Noun yoğun_Adj sis_Noun görüleceği_Verb tahmin_Noun ediliyor_Verb ._Punc Irak'ta_Noun kurulan_Verb özel_Adj mahkeme_Noun tarafından_Noun idama_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=43&uT=y	53566895	53566897
45	1	yer alan ; 3. İşkence ( madde 94 , 95 ) 7. Suç işlemek amacıyla örgüt kurma ( iki ,	<<< yedi ve sekizinci >>>	fıkralar hariç , madde 220 ) , 8. Devletin Güvenliğine Karşı Suçlar ( madde 302 , 303 , 304 ,	yer_Noun alan_Verb ;_Punc 3._Num İşkence_Noun (_Punc madde_Noun 94_Num ,_Punc 95_Num )_Punc 7._Num Suç_Noun işlemek_Verb amacıyla_Noun örgüt_Noun kurma_Verb (_Punc iki_Adj ,_Punc	<<< yedi_Adj ve_Conj sekizinci_Adj >>>	fıkralar_Noun hariç_Noun ,_Punc madde_Noun 220_Num )_Punc ,_Punc 8._Num Devletin_Noun Güvenliğine_Noun Karşı_Postp Suçlar_Noun (_Punc madde_Noun 302_Num ,_Punc 303_Num ,_Punc 304_Num ,_Punc	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=44&uT=y	55973737	55973739
46	1	68 ve 74 üncü maddelerinde tanımlanan suçlar . f ) 31.8.1956 tarihli ve 6831 sayılı Orman Kanununun 110 uncu maddesinin	<<< dört ve beşinci >>>	fıkralarında tanımlanan kasten orman yakma suçları . ( 4 ) Sadece adli para cezasını gerektiren veya hapis cezasının üst sınırı	68_Num ve_Conj 74_Num üncü_Noun maddelerinde_Noun tanımlanan_Verb suçlar_Noun ._Punc f_Undef )_Punc 31.8.1956_Num tarihli_Noun ve_Conj 6831_Num sayılı_Adj Orman_Noun Kanununun_Noun 110_Num uncu_Noun maddesinin_Noun	<<< dört_Adj ve_Conj beşinci_Adj >>>	fıkralarında_Noun tanımlanan_Verb kasten_Adv orman_Noun yakma_Verb suçları_Noun ._Punc (_Punc 4_Num )_Punc Sadece_Adv adli_Adj para_Noun cezasını_Noun gerektiren_Verb veya_Conj hapis_Noun cezasının_Noun üst_Noun sınırı_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=45&uT=y	55973891	55973893
47	1	95 ) , 7. Parada sahtecilik ( madde 197 ) , 8. Suç işlemek amacıyla örgüt kurma ( iki ,	<<< yedi ve sekizinci >>>	fıkralar hariç , madde 220 ) , 9. İhaleye fesat karıştırma ( madde 235 ) , 10. Rüşvet ( madde	95_Num )_Punc ,_Punc 7._Num Parada_Noun sahtecilik_Adj (_Punc madde_Noun 197_Num )_Punc ,_Punc 8._Num Suç_Noun işlemek_Verb amacıyla_Noun örgüt_Noun kurma_Verb (_Punc iki_Adj ,_Punc	<<< yedi_Adj ve_Conj sekizinci_Adj >>>	fıkralar_Noun hariç_Noun ,_Punc madde_Noun 220_Num )_Punc ,_Punc 9._Num İhaleye_Noun fesat_Noun karıştırma_Verb (_Punc madde_Noun 235_Num )_Punc ,_Punc 10._Num Rüşvet_Noun (_Punc madde_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=46&uT=y	56002475	56002477
48	1	lira , c ) 12 nci maddesi hükümlerine aykırı hareket edenler hakkında onmilyar lira , d ) 13 üncü maddesinin	<<< beş ve yedinci >>>	fıkralarındaki yükümlülükleri yerine getirmeyen elektronik sertifika hizmet sağlayıcısına sekizmilyar lira , e ) 15 inci maddesi hükmüne aykırı hareket eden	lira_Noun ,_Punc c_Undef )_Punc 12_Num nci_Undef maddesi_Noun hükümlerine_Noun aykırı_Adj hareket_Noun edenler_Verb hakkında_Noun onmilyar_Undef lira_Noun ,_Punc d_Noun )_Punc 13_Num üncü_Noun maddesinin_Noun	<<< beş_Adj ve_Conj yedinci_Adj >>>	fıkralarındaki_Noun yükümlülükleri_Noun yerine_Noun getirmeyen_Verb elektronik_Adj sertifika_Noun hizmet_Noun sağlayıcısına_Verb sekizmilyar_Undef lira_Noun ,_Punc e_Interj )_Punc 15_Num inci_Noun maddesi_Noun hükmüne_Noun aykırı_Adj hareket_Noun eden_Verb	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=47&uT=y	56014975	56014977
